rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
20	soft	ligprep.obabel_h_charge	5L7I		OpenBabel H/charge warning(s)	8		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:33] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_B1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/NAG_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1204.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_B1202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_A1202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1204.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_B1202.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_A1202.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1203.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
21	soft	ligprep.obabel_h_charge	2HYY		OpenBabel H/charge warning(s)	7		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:31] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_C600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_D600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_B600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_D600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_B600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_C600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_A600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_D600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_C600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_B600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2HYY/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
22	soft	ligprep.obabel_h_charge	5I96		OpenBabel H/charge warning(s)	6		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:34] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/69Q_B502.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/NDP_A506.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/GOL_A504.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/GOL_A503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/69Q_B502.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/ACT_A508.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/ACT_B505.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/GOL_A502.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/NDP_B503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/GOL_A505.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/GOL_B501.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/69Q_B502.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/NDP_A506.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96/ligands_raw/NDP_B503.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/69Q_B502.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/NDP_A506.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/NDP_B503.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5I96/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
23	soft	ligprep.obabel_h_charge	4XV2		OpenBabel H/charge warning(s)	5		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:32] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_A801.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_A801.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_B801.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_A801.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_B801.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_A801.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_B801.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
24	soft	ligprep.obabel_h_charge	3ZOS		OpenBabel H/charge warning(s)	5		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:32] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_A1000.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_A1004.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/EDO_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_B1000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/EDO_B1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_A1000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/EDO_A1002.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_A1000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_A1004.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS/ligands_raw/0LI_B1000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/0LI_B1000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/0LI_A1000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/0LI_A1004.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZOS/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
25	soft	ligprep.obabel_h_charge	4U5J		OpenBabel H/charge warning(s)	5		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:33] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_B601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_B601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_B601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_A601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4U5J/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
26	soft	ligprep.obabel_h_charge	6U4J		OpenBabel H/charge warning(s)	5		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:34] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/PWV_A503.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/PWV_A503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/FLC_B503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/PWV_B504.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/FLC_B503.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/PWV_B504.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J/ligands_raw/PWV_A503.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6U4J/PWV_A503.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6U4J/PWV_B504.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6U4J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6U4J/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
27	soft	ligprep.obabel_h_charge	4XUF		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:31] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF/ligands_raw/P30_A1001.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF/ligands_raw/P30_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF/ligands_raw/P30_B1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF/ligands_raw/P30_A1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF/ligands_raw/P30_B1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XUF/P30_A1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XUF/P30_B1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XUF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XUF/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
28	soft	ligprep.obabel_h_charge	5MO4		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:32] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/NIL_A601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/AY7_A602.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
29	soft	ligprep.obabel_h_charge	2GQG		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:32] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/GOL_B1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_B502.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_B502.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_A501.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_B502.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
30	soft	ligprep.obabel_h_charge	6O0K		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:33] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/LBM_A301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/2PE_A302.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0K/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
31	soft	ligprep.obabel_h_charge	6JQR		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:33] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1002.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1005.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1004.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1003.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1008.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1006.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/CXS_A1007.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/CXS_A1007.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/C6F_A1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/CXS_A1007.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6JQR/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
32	soft	ligprep.obabel_h_charge	2WGJ		OpenBabel H/charge warning(s)	3		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:31] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/VGH_A2346.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2WGJ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
33	soft	ligprep.obabel_h_charge	6O0L		OpenBabel H/charge warning(s)	3		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:32] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_A301.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_C303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_A303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_C302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_A302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_C301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_A301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_C301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_A301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_C301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_A301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0L/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
34	soft	ligprep.obabel_h_charge	3WZE		OpenBabel H/charge warning(s)	3		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:33] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/BAX_A1201.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/BAX_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/ACT_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/DTT_A1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/DTT_A1203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/BAX_A1201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/BAX_A1201.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/DTT_A1203.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZE/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
35	soft	ligprep.obabel_h_charge	3ZBF		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:31] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/VGH_A3000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZBF/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
36	soft	ligprep.obabel_h_charge	4ASD		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log	[18:15:31] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/BAX_A1500.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_181443.log
